SeniorCitizen,Partner,Dependents,tenure,PhoneService,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,ChargesPerMonth,gender_Male,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,churn_proba,ab_group,p_retention_sim,retained_sim
0,1,0,1,1,0,70.0,70.0,1,35.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8818385654146733,control,0.49585308056872035,1
1,0,0,8,1,1,74.5,606.55,1,67.39444444444445,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.816564306710794,control,0.49585308056872035,1
0,0,0,10,1,1,44.85,435.4,1,39.58181818181818,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.5229956703660559,control,0.49585308056872035,0
1,0,0,24,1,1,76.1,1712.7,1,68.508,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7519235633985747,treatment,0.5958530805687203,1
1,0,0,6,1,1,89.35,567.8,0,81.11428571428571,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.8594540599811336,treatment,0.5958530805687203,0
0,0,0,1,1,0,20.25,20.25,0,10.125,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.5476870905851279,control,0.49585308056872035,1
1,1,0,35,1,1,100.8,3437.5,0,95.48611111111111,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.7707108709630914,control,0.49585308056872035,1
0,0,1,1,1,1,73.6,73.6,1,36.8,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.7856669105237237,control,0.49585308056872035,0
1,0,0,4,1,1,95.45,396.1,1,79.22,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.8974640666376247,treatment,0.5958530805687203,1
0,0,0,4,1,1,90.4,356.65,0,71.33,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,0.7809033431901646,control,0.49585308056872035,1
0,0,1,38,1,1,81.85,3141.7,0,80.55641025641025,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.5347410296196172,control,0.49585308056872035,0
1,1,0,32,1,1,74.9,2303.35,1,69.79848484848485,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7261743412762737,treatment,0.5958530805687203,1
1,1,1,38,1,0,101.15,3741.85,0,95.9448717948718,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,0.676674180403806,treatment,0.5958530805687203,1
0,0,0,1,1,1,19.25,19.25,0,9.625,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,0.4477118829476405,control,0.49585308056872035,1
0,0,0,22,1,1,89.05,1886.25,0,82.01086956521739,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,0.6355678155967184,treatment,0.5958530805687203,1
1,1,0,5,1,1,69.35,341.6,0,56.93333333333334,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8036296486322172,control,0.49585308056872035,0
0,0,0,5,1,1,80.6,415.55,1,69.25833333333334,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.8456083626526774,treatment,0.5958530805687203,1
1,1,0,24,1,1,93.15,2231.05,1,89.242,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,0.7552706799317924,control,0.49585308056872035,0
0,1,0,35,1,1,91.5,3236.35,0,89.89861111111111,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,0.4926515911010054,treatment,0.5958530805687203,1
0,0,0,1,1,1,44.8,44.8,0,22.4,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7841160718325715,treatment,0.5958530805687203,0
0,1,0,52,1,1,102.7,5138.1,0,96.94528301886793,False,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,False,0.5100021360611621,treatment,0.5958530805687203,0
1,1,0,11,1,1,82.9,880.05,0,73.33749999999999,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.7917009387211945,control,0.49585308056872035,0
1,0,0,2,1,1,70.35,139.05,1,46.35,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8374488505706819,treatment,0.5958530805687203,1
1,1,1,28,0,1,35.9,973.65,0,33.574137931034485,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.5036305991721736,control,0.49585308056872035,0
1,0,0,17,1,1,82.65,1470.05,0,81.66944444444444,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,0.6381590947163049,control,0.49585308056872035,0
0,0,0,7,1,1,73.85,511.25,1,63.90625,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8506384265223855,treatment,0.5958530805687203,0
0,0,0,2,1,0,80.6,155.8,1,51.93333333333334,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,0.841637765292129,control,0.49585308056872035,1
0,0,0,43,1,1,104.6,4759.85,1,108.1784090909091,False,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,0.5111361552051976,treatment,0.5958530805687203,0
0,0,0,36,1,1,94.8,3565.65,0,96.36891891891892,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,0.5836084042822981,treatment,0.5958530805687203,1
0,1,0,63,1,1,103.4,6603.0,1,103.171875,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,0.6873804409135681,control,0.49585308056872035,0
1,0,0,1,1,1,72.1,72.1,0,36.05,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.8951014045765371,treatment,0.5958530805687203,1
0,0,0,2,1,1,90.4,168.2,1,56.06666666666666,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.8730867531238191,control,0.49585308056872035,0
0,0,0,23,0,1,44.95,996.85,0,41.53541666666667,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.537901831668131,treatment,0.5958530805687203,0
1,0,0,7,1,1,89.15,574.35,0,71.79375,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.8589016974156424,control,0.49585308056872035,0
0,1,1,4,1,1,84.8,371.9,1,74.38,True,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,0.8272777319167495,treatment,0.5958530805687203,0
1,0,0,21,0,1,41.9,840.1,1,38.18636363636364,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.661520734053968,control,0.49585308056872035,1
0,0,0,10,1,1,80.25,846.0,1,76.9090909090909,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0.7991421106982497,control,0.49585308056872035,1
1,0,0,16,1,1,54.1,889.0,0,52.294117647058826,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.5322875529668942,control,0.49585308056872035,0
1,1,0,27,0,0,30.75,805.1,1,28.75357142857143,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0.4543134007311258,treatment,0.5958530805687203,1
0,1,1,42,1,0,97.1,4016.75,0,93.41279069767442,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,0.4099779567377537,treatment,0.5958530805687203,1
0,0,0,18,1,1,75.9,1373.05,0,72.26578947368421,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.5586759712458594,treatment,0.5958530805687203,0
0,0,0,5,1,0,96.5,492.55,1,82.09166666666667,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,0.8137241391871909,treatment,0.5958530805687203,1
0,0,0,1,1,0,19.15,19.15,0,9.575,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.42704287294424753,treatment,0.5958530805687203,0
0,0,0,2,1,1,85.65,181.5,1,60.5,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.8878017586959034,treatment,0.5958530805687203,0
0,0,0,37,1,1,96.1,3646.8,0,95.96842105263158,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,0.5759459447233024,control,0.49585308056872035,1
0,0,0,1,0,0,25.35,25.35,0,12.675,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6972835203681246,treatment,0.5958530805687203,0
0,1,0,25,1,1,104.95,2566.5,1,98.71153846153848,False,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,0.6695399037511212,treatment,0.5958530805687203,1
0,0,0,1,1,0,50.65,50.65,1,25.325,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,0.6875324255456998,control,0.49585308056872035,1
0,0,0,1,1,1,90.85,90.85,1,45.425,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,0.8309150938521057,control,0.49585308056872035,0
1,1,0,55,1,1,85.45,4874.7,1,87.04821428571428,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,0.6356449697083264,treatment,0.5958530805687203,0
0,0,0,44,1,1,90.4,4063.0,0,90.28888888888888,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,0.5610093485280473,control,0.49585308056872035,1
0,0,1,1,1,0,44.0,44.0,0,22.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7395809297121354,treatment,0.5958530805687203,0
0,0,0,27,1,1,95.6,2595.25,0,92.6875,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,0.6884637266247562,control,0.49585308056872035,0
1,0,0,2,1,1,44.3,89.3,0,29.766666666666666,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7661024715206298,control,0.49585308056872035,1
1,1,0,42,1,1,95.05,3944.5,0,91.73255813953487,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,0.7436492324235321,treatment,0.5958530805687203,1
1,1,0,33,1,1,109.9,3694.7,0,108.66764705882352,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,0.5107353801102424,control,0.49585308056872035,1
0,0,0,34,1,1,73.95,2524.45,1,72.12714285714286,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,0.6004582410046687,control,0.49585308056872035,0
0,1,1,69,1,1,99.45,7007.6,1,100.10857142857144,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,0.560067597213706,treatment,0.5958530805687203,1
1,1,1,32,1,1,93.95,2861.45,0,86.71060606060605,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,0.5754620751107365,treatment,0.5958530805687203,1
0,0,0,1,1,1,19.9,19.9,1,9.95,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.6793945994626804,control,0.49585308056872035,0
0,0,0,1,1,1,19.6,19.6,1,9.8,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,0.6287207446016299,control,0.49585308056872035,0
1,0,0,3,1,1,81.35,233.7,1,58.425,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,0.863364004044168,treatment,0.5958530805687203,0
0,1,0,29,1,1,74.95,2149.05,0,71.635,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0.7265076246029187,treatment,0.5958530805687203,1
0,0,0,51,1,1,87.35,4473.0,0,86.01923076923077,True,False,True,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,0.5572325843745081,treatment,0.5958530805687203,0
1,1,0,48,1,1,70.65,3545.05,0,72.34795918367347,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.5442792673861288,control,0.49585308056872035,0
0,1,1,16,1,0,73.25,1195.75,0,70.33823529411765,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.6274340075155151,control,0.49585308056872035,1
